Shop Code,April 18,May 18,June 18,July 18,August 18,September 18,October 18,November 18,December 18,January 19,February 19,March 19,April 19,May 19,June 19,July 19,August 19,September 19,October 19,November 19,December 19,January 20,February 20,March 20,April 20,May 20,June 20,July 20,August 20,September 20,October 20,November 20,December 20,January 21,February 21,March 21,April 21,May 21,June 21,July 21,August 21,September 21,October 21,November 21,December 21,January 22,February 22,March 22,April 22,May 22,June 22,July 22,August 22,September 22,October 22,November 22,December 22,January 23,February 23,March 23
GMKA0063,0.0,0.0,0.0,0.0,197424.66,104596.61,70998.53,203249.09,61455.34,80361.96,57516.86,63654.72,48608.83,92300.14,62757.18,81449.14,103516.07,83306.33,48433.82,84404.23999999999,86618.27,53261.77,75904.64,78301.93,138033.23,80708.92,65822.82,73191.53,53386.55,31817.3,53692.85,46312.0,35265.58,54454.659999999996,28785.760000000002,62795.8,81626.28,44187.770000000004,40188.100000000006,47160.92,40635.11,46565.67,44792.31,54270.74,54591.36,79502.46,19478.93,43853.54,38107.619999999995,19254.45,0.0,0.0,0.0,0.0,0.0,0.0,52999.97,59438.11,49807.630000000005,54877.13
GMKA0064,180844.9,18969.63,60500.71,33043.16,41337.26,38273.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMKA0065,0.0,0.0,0.0,0.0,0.0,268255.75,26116.089999999997,22217.47,27723.61,42376.53,43863.82,34052.79,31926.579999999998,39138.0,41551.009999999995,61176.22,25203.800000000003,45763.53,18042.55,85146.67,32075.82,34009.78,41048.72,35230.84,39162.52,0.0,1997.1,0.0,28898.08,0.0,14352.25,25769.649999999998,18834.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMKA0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220021.44,29623.050000000003,38497.36,31758.760000000002,17155.92,26570.89,30791.64,27665.4,13879.66,52963.95,13570.3,21239.54,20407.230000000003,46307.03,33539.479999999996,63794.83,30151.25,31908.01,37917.95,33600.560000000005,58356.55,24511.29,37495.47,14267.72,24926.81,22031.25,28538.17,39969.82,16604.91,45378.66,24072.54,35491.649999999994,22699.07,21668.63,26055.27,34920.75,11248.97,23594.08,30247.81,23087.76,0.0,0.0,0.0,0.0,0.0,0.0,32002.96,18579.489999999998,18082.63,20404.17
GMKA0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195344.17,55778.19,0.0,54929.98,66593.01,55651.77,19880.17,26068.77,0.0,57816.92,41525.0,39457.32,0.0,36990.07,0.0,24478.89,18406.480000000003,49505.94,34556.71,31996.45,28225.760000000002,26633.809999999998,20850.0,33626.05,17766.58,14379.72,25909.72,15803.19,20964.64,23020.84,50767.83,19295.72,9518.2,21784.5,9707.09,31989.43,20747.69,17406.25,27866.93,10790.73,16494.91,13003.48,5322.99,0.0,0.0,0.0,0.0,0.0,5677.68,16233.16,18234.050000000003,14915.939999999999,22907.31
GMKA0069,0.0,0.0,0.0,0.0,0.0,346073.33,128600.78,82013.87,131276.2,90261.87,79255.18,46633.899999999994,86454.44,55541.0,63301.33,63603.46,80750.4,55801.05,28410.16,87812.45,40087.12,72826.5,63549.6,107870.97,38144.13,41550.19,50083.56,94040.95999999999,65397.84,66308.09000000001,27025.75,44638.41,67974.8,27874.11,63558.01,39281.630000000005,61502.31,55448.01,59228.35,80389.22,79581.15,84366.0,47378.05,49052.0,61374.22,97668.01000000001,70591.12,95662.82,51932.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99519.42000000001,90625.98,75269.67,135978.41999999998
GMKL0001,142243.18,153650.71,136323.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216259.23,102264.78,21774.46,24445.78,19877.84,2945.33,10267.789999999999,4670.95,12166.45,5600.47,9786.52,3696.2,6969.66,14770.84,13353.439999999999,12450.49,15218.529999999999,12494.43,5243.57,8993.67,9709.15,0.0,14010.36,74.47
GMKL0002,261259.13,312123.49,134514.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMKL0003,19880.52,43169.01,43676.46,40027.96,35248.630000000005,57435.71,0.0,38534.009999999995,10729.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0001,188230.84,165191.91,181698.0,187088.97,192762.85,175777.47,194411.83000000002,169499.43,190645.69,184285.39,156580.47,235358.91999999998,150553.18,153508.19,151972.32,163230.98,213678.59,168178.29,165030.12,155415.66,149846.31,140471.42,267999.04,173738.43,72213.92,79436.7,108792.70999999999,149412.72,139429.47,166199.54,145042.25,134791.43,107678.16,118706.02,141342.62,131065.22,152199.44,152452.27,136648.6,208755.52,214977.64,176573.79,176160.88,147549.58,163686.89,187062.46,123625.44,195323.19,171095.84,157842.01,194566.48,247086.05,223624.96,227105.43,154916.39,120517.59,167908.19,195166.85,186181.94,226383.19
GMMH0003,37979.73,57368.59,50900.48,29768.34,30464.55,21330.81,30745.03,24980.4,19311.33,28027.78,17029.47,21424.18,26534.39,17175.47,12050.1,13043.9,14457.76,6735.150000000001,9991.74,9886.99,8194.83,8854.73,9757.76,2433.37,13802.79,11681.13,7213.85,8576.48,6548.1,14810.349999999999,8482.51,10883.66,12071.15,6218.84,9261.630000000001,3977.21,13804.95,6598.48,7900.6,6938.360000000001,5498.969999999999,4647.17,8075.06,8026.68,3710.91,5381.58,9434.36,9323.880000000001,5915.08,5222.96,3677.01,4438.54,9816.08,4345.87,5415.74,7051.04,7227.26,4809.26,8618.26,5133.84
GMMH0004,56195.89,51392.0,62611.81,61479.96,72451.25,36061.65,57633.53,53853.53,71128.25,33886.130000000005,44815.06,47281.060000000005,60606.28,46149.51,56177.12,28728.98,82700.92,33944.93,33670.77,70054.29,36408.21,18865.36,60558.96,23469.4,35740.31,24986.280000000002,19305.06,10091.52,45100.53,26016.02,34284.96,51817.100000000006,25423.87,0.0,36745.71,38316.0,0.0,42505.53,20771.25,0.0,15576.72,38587.77,0.0,34547.57,33449.08,33789.06,0.0,14085.53,18599.69,18571.239999999998,28169.89,0.0,8311.59,13151.48,8564.69,24630.5,0.0,24020.23,0.0,9232.56
GMMH0005,211579.46,216848.89,156548.89,204036.15,313909.93,275842.02999999997,362608.33,316327.94,165011.77,250809.84,160960.76,200236.2,226604.36,267348.16,209669.44,251182.66,285563.28,233517.02,266904.16000000003,163988.8,226287.88,246466.49,236559.35,380409.42,218663.15999999997,178522.91,200922.93,297573.82,238329.89,250095.96000000002,195662.76,183559.18,211276.84,174620.39,211245.32,233906.78,244314.25,223119.84,181419.31,277556.25,199666.84,261442.78,221229.52,240451.47,221900.87,248085.3,259930.72000000003,312875.24,141699.88,274278.18,400005.21,111888.58,282418.84,371508.14,144472.76,234628.17,229638.56,280786.41,226205.0,268319.16
GMMH0006,102596.71,80451.2,82020.02,47094.52,90216.28,98898.18,88040.58,101269.45,178160.7,0.0,54043.81,69841.98,91195.35,70756.86,77204.34,74529.26,148450.9,64789.89,164674.27,160485.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0007,101336.05,115323.5,108318.58,94013.63,72336.81,90264.92,114555.65,60257.08,28065.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0008,156124.89,127867.84,104787.3,125554.1,161539.45,118672.12,103440.23,161501.89,145940.49,178141.97,177302.62,177923.95,128474.44,159006.08000000002,96059.39,122710.87,192675.02,134778.19999999998,118634.8,150660.68,94203.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0009,131710.57,123299.3,117313.19,106342.05,97759.38,84687.44,92196.75,107996.4,114276.49,120980.51000000001,102347.62,87282.66,68544.0,61601.14,84867.77,57333.56,55870.33,60501.93,46578.42999999999,48793.369999999995,57420.21,48296.33,75779.34,20365.27,45964.28,18742.65,47125.840000000004,35983.850000000006,27239.04,51672.11,51755.740000000005,35055.34,51632.25,31598.98,38446.25,32939.020000000004,22598.77,23192.01,35887.0,28204.92,39559.75,38013.490000000005,38304.06,30693.26,45367.87,42661.79,26774.45,35567.19,50186.21,20533.16,45828.21,40912.62,47665.32,40195.64,17753.31,54800.9,26704.559999999998,19366.13,31106.4,42579.05
GMMH0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0011,65911.35,79850.01,63509.74,69372.53,102235.59,68907.68,87975.31,66490.77,70686.39,65197.97,66920.18,54367.08,58032.990000000005,73595.93,49545.74,49547.29,60965.380000000005,54478.119999999995,0.0,38395.35,34171.71,48057.63,42483.94,0.0,34197.99,0.0,30441.679999999997,62229.93,48291.65,38030.86,64228.42,21020.16,16686.78,43602.479999999996,49438.4,29934.59,0.0,22685.16,0.0,34228.95,0.0,37149.66,0.0,0.0,0.0,0.0,0.0,17140.97,10130.52,6230.76,11752.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0012,80097.78,66845.56,67072.8,106193.47,51658.76,128649.63,120324.29999999999,135366.46,109943.24,52210.07,37304.78,100512.51,114242.93000000001,118437.02,104868.07,89632.93,94854.84,40848.48,44726.2,105679.42,28031.01,82739.33,40768.33,111643.06,44573.15,15084.56,76117.43,74476.35,75802.88,52520.94,74709.04,61421.29,87130.36,60660.869999999995,40867.05,96164.87,54752.86,59010.82,128277.17,60876.62,56501.66,0.0,65056.83,64178.92,43452.65,87300.02,35931.78,0.0,84700.59,16457.37,103106.94,14603.61,22746.739999999998,156979.16,8033.86,0.0,12725.08,78773.38,6737.94,135017.36
GMMH0013,18169.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227207.49,118662.3,83609.31,66120.76,60527.8,68752.48,81845.36,59416.17999999999,65558.04000000001,72176.05,71383.95,94650.25,96257.69
GMMH0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246827.49,32339.050000000003,49933.39,35942.75,64448.62,44084.3
GMMH0015,20942.42,28360.7,24803.61,16062.43,20448.699999999997,35220.83,23433.61,12016.6,30653.11,14906.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253736.91999999998,53812.77,111804.46,79282.22,96427.24,94385.04999999999,114631.97,132358.48,97501.64,108058.36,119025.56,162799.9,99597.58,106651.89,125284.33
GMMH0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245099.99,67077.15,72912.11,56439.520000000004,76035.79000000001,81207.35,70351.26000000001,61054.97,38015.08,38077.850000000006,68637.17,82533.35,78043.22,82020.27,68357.15,62947.74,67420.28,62721.16,70826.70999999999,94430.0
GMMH0017,115268.03,108765.57,118134.9,131293.67,151100.38,146010.81,140521.26,166548.28,168842.03,167516.41,154557.22,168010.27,162415.44,151660.5,154742.56,179408.56,170356.71000000002,167601.92,180667.97,188531.12,175430.04,161387.8,153163.33,341031.96,180329.33,117139.83,98219.54000000001,206569.31,143212.87,194608.09,174135.47999999998,198685.44,145187.86,189889.82,115567.29999999999,113836.65,232365.36,181176.98,112904.94,165027.72,137423.62,181263.05000000002,224997.19,227518.61,181940.5,184557.49000000002,186917.86,147644.66,202524.55,203156.99,215554.71,196937.99000000002,205854.52,205127.79,202754.66,223882.47999999998,225453.51,229933.58000000002,230541.9,222931.59
GMMH0018,75672.81,40007.25,32800.37,36648.22,64459.29,79610.83,39507.07,58810.46,38780.2,55213.77,66967.89,66056.09,52753.54,54308.26,66660.29000000001,49799.490000000005,61760.83,86011.54,62035.38,59446.19,75928.11,48595.53,78695.18,64588.06,29171.18,19081.97,81021.78,94672.20000000001,65094.42,104427.45000000001,46938.53,88376.26000000001,58675.43,60648.130000000005,72963.83,66039.98999999999,64237.7,61829.18000000001,87330.1,66004.25,68935.19,87117.69,71208.91,0.0,52014.22,64703.770000000004,55186.79,54123.9,56902.58,54915.380000000005,52582.240000000005,62986.729999999996,72565.01999999999,99068.26,43139.479999999996,56341.95,66816.33,72790.31999999999,61060.16,106121.1
GMMH0019,170003.89,170712.81,78077.69,145247.42,210852.98,179976.2,145154.7,151084.04,95029.45000000001,143139.82,136975.85,96804.39,70118.45,130914.75,116999.48999999999,163764.88,35123.96,147332.35,140746.32,115415.56,196046.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226077.48,0.0,1592.21,0.0,0.0,12405.28,17701.38,28442.43,27838.690000000002,27635.76,45733.12,22542.95,37579.75,32297.22,28244.25,22805.43,10721.97,25708.16,30679.39
GMMH0021,179862.62,78296.13,27521.41,22906.62,31967.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0023,116768.18,178597.28,138267.89,191705.89,160720.23,175353.04,170495.19,219520.69,155222.47,141808.61,164805.96000000002,185362.45,81249.01000000001,196427.33000000002,130665.11,191239.23,179445.03,104127.63,212378.5,197862.81,195249.41999999998,183156.4,251890.38,212159.08000000002,40898.42,109267.44,87557.43,114538.91,86507.19,58325.85,41008.18,102379.73,71249.66,55488.45,68252.17,102372.88,142855.13999999998,101560.96,129540.60999999999,100232.73,101357.95,127340.48,91548.1,96094.27,58031.0,111487.48,108427.83,83962.09,84255.84,74631.59,59258.79,81790.58,64525.81,63136.88,87914.01,90725.93,63153.2,54163.19,76079.63,72295.73999999999
GMMH0024,12847.51,9051.3,14184.47,7415.32,6721.18,8595.79,15591.82,6134.66,6637.94,8724.77,17464.4,7889.2,7623.2,7047.76,7240.44,11624.9,0.0,5205.08,4519.92,5875.64,4015.35,4483.72,7663.780000000001,11302.8,4653.84,8726.17,6011.08,11040.66,8711.35,4748.44,7306.580000000001,10537.529999999999,3783.06,7401.379999999999,7837.6900000000005,5925.07,6349.35,11626.130000000001,1450.04,5128.780000000001,5043.4400000000005,5299.53,6976.4,6426.62,9076.39,8023.21,5751.47,4937.12,8869.69,4617.3,4966.63,6871.219999999999,6671.639999999999,6106.57,9567.130000000001,3783.51,8429.71,9062.369999999999,6264.71,3554.4
GMMH0025,318136.77,339868.11,320543.6,262116.67,225576.49,105765.13,74885.13,31594.449999999997,35834.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0026,162881.61,168156.96,163811.21,156749.52,180437.58000000002,147100.83,143245.03,193843.29,158412.1,191534.84,160921.05,132902.5,145080.28,158238.01,144280.17,161163.21,147604.15,141526.13,163804.41,128312.39,45355.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0027,107154.64,92955.93,39038.48,18663.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0028,104243.78,115187.46,151296.66,121655.48,120004.72,110915.7,102114.27,79229.98,71595.35,62189.729999999996,38715.84,46779.69,18510.11,37912.14,28675.059999999998,40243.11,45968.33,31856.4,7672.07,0.0,8136.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0029,80710.58,128278.26,72874.19,33560.94,34158.98,48309.54,92894.64000000001,69727.38,74458.63,35449.92,72290.98,88338.56999999999,73915.1,86901.05,76444.09999999999,89046.04000000001,52730.63,58216.2,79347.29000000001,64739.82,101274.39,0.0,243408.84,0.0,58809.74,49550.88,99538.64,0.0,85304.9,114872.95,0.0,119638.32,107286.74,0.0,101455.51999999999,0.0,124197.85,0.0,117890.66,0.0,94037.17,0.0,108187.06,0.0,67777.84,98053.33,0.0,0.0,103988.49,0.0,0.0,41714.08,0.0,98533.86,0.0,0.0,0.0,82014.42,0.0,0.0
GMMH0030,46057.49,96473.01,26880.23,34060.88,61638.15,123272.25,0.0,37133.68,0.0,37364.23,39433.21,0.0,0.0,0.0,48103.32,79721.61,93321.32,60360.44,47130.78999999999,64050.33,70707.51999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0031,115814.04,83110.74,152691.17,85456.82,122644.02,98438.18,123256.03,99767.63,97358.2,57899.87,28869.25,75956.01,192098.75,119147.73000000001,27099.67,48992.7,175457.05,61656.66,46277.55,15974.72,0.0,29285.43,0.0,0.0,0.0,0.0,0.0,46704.479999999996,36490.07,11995.22,0.0,0.0,17514.870000000003,4751.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0032,104633.86,109389.48,109978.53,110559.84,118691.16,110949.12,125893.25,128750.34,140616.85,142044.82,131237.93,135365.36,136772.7,121124.38,132048.05000000002,124661.24,142712.87,135055.0,115026.56,121529.70999999999,119019.99,92982.66,110855.35,0.0,72226.99,90818.44,73250.55,55689.64,23872.92,44621.57,22749.1,52681.07,20689.36,31032.5,14321.94,30665.800000000003,57873.18,21116.190000000002,42179.46,21146.19,35563.84,28323.92,21871.239999999998,36007.659999999996,11893.62,10975.02,14655.54,7068.3,12632.93,5464.67,18798.67,5274.74,6924.62,5729.82,7050.94,21566.63,5210.81,11940.59,5382.94,17246.31
GMMH0033,106663.56,79335.66,106815.41,93550.35,95450.31999999999,112612.37,82923.23999999999,72232.32,122432.94,120306.57,151960.97999999998,146335.39,159279.45,103530.36,138117.54,173210.2,98399.56,115635.88,130477.73999999999,101817.85,172535.47,205073.7,92134.19,149005.26,131309.9,135713.18,120573.11,173700.14,159447.57,101629.26,223611.59,102585.1,86875.41,100649.66,182760.64,55827.59999999999,128884.02,46327.96,139751.54,62180.5,99667.88,158042.94,105653.16,100660.54000000001,79010.14,164580.76,73971.08,160192.78999999998,97060.73,112322.13,119039.66,0.0,161887.24,54337.25,97743.48000000001,57492.490000000005,101009.46,42015.14,91173.73000000001,76209.95
GMMH0034,36306.9,40701.9,69605.15,45127.24,38660.78,45795.520000000004,52101.65,45618.49,54545.0,40623.95,35342.92,47641.33,43623.619999999995,48042.22,44964.57,0.0,44784.7,49893.99,43060.63,36791.48,53565.799999999996,53699.229999999996,80965.92,45188.159999999996,46281.44,39630.11,37399.36,51429.75,45966.05,45276.509999999995,36164.479999999996,31593.9,40282.29,27968.95,23553.89,36153.93,22643.68,27711.91,17715.32,39818.64,21581.73,26763.510000000002,36384.75,19870.78,28326.46,36633.8,20839.39,22582.45,28814.11,18301.14,25672.77,35809.78,22843.45,21947.93,33847.21,24637.54,42938.67,22271.98,15479.05,26709.440000000002
GMMH0035,0.0,0.0,119381.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2709.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0036,97639.61,68805.84,45693.86,95975.76,105092.94,82548.62000000001,83869.45,91497.98999999999,86039.53,76125.33,104594.98000000001,159387.62,73184.38,91310.69,76374.98999999999,96193.08,131607.25,68184.51000000001,91112.55,97146.16,55107.93000000001,104786.69,91388.91,179477.15,74438.95,41453.37,66277.12,91138.36,59375.340000000004,119257.83,99437.93,77334.38,131087.15,75129.85,116404.15,119224.81,133985.78,51498.59,119807.16,65839.92,144316.79,128158.8,95053.53,159704.22,133427.27000000002,96931.45,85478.81999999999,101337.79000000001,126700.98000000001,113178.76,129155.31999999999,146779.16,110683.13,140179.27000000002,142344.94,106066.14,108129.46,165233.74,134504.22999999998,132690.24
GMMH0037,89235.67,88187.08,83110.1,80141.4,102146.93,72512.35,92199.51,100429.37,100214.63,101999.54000000001,83609.76,105285.68000000001,68667.36,80577.69,94231.39,88481.55,100542.88,90142.06,98126.33,91494.72,86335.49,64535.119999999995,93778.64,152789.99,116917.36,60469.3,51577.64,96480.62,66653.49,94270.65000000001,78708.52,84798.13,71426.19,69841.31,69675.63,91938.15,121379.89,28758.23,90659.59,44247.08,105230.8,72562.03,83745.58,97741.58,33519.91,102486.88,46701.06,68533.28,62107.44,69076.56,59432.04,51197.33,71285.99,152845.56,25763.58,37472.0,47247.64,48469.12,72989.94,59692.46
GMMH0038,54442.39,55995.44,38330.98,0.0,55727.73,43847.36,68522.87,38240.369999999995,35163.59,53832.83,40836.28,41465.9,32458.77,19553.5,38800.8,44965.49,27300.32,40183.32,39227.39,45456.09,0.0,0.0,94755.69,0.0,0.0,0.0,0.0,0.0,0.0,75600.34,45262.54,24369.37,26716.88,0.0,53026.38,13013.8,0.0,0.0,0.0,0.0,0.0,0.0,42749.47,9273.14,13616.66,26044.97,11932.04,58475.06,15452.38,25349.31,39971.72,37597.0,20850.62,50813.66,34858.81,5622.24,31677.870000000003,12641.28,25637.13,19108.38
GMMH0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
